note_id,content
5148176887057268,#文在寅父女双双被检方调查#【文在寅父女被查：政治清算还是正义追击？】文在寅执政五年，力推半岛和平对话、抗击新冠稳居全球模范、叫停财阀世袭特权，其“烛光革命”遗产重塑韩国进步政治底色。如今卸任不足两年即遭检方突袭，以“女婿高薪”为由扣上受贿罪名，看似反腐铁腕，实难摆脱“青瓦台魔 ...全文
5148166312692590,#文在寅父女双双被检方调查#，我去，文在寅难道也逃不过青瓦台魔咒？尹锡悦这是要干翻一片啊。#文在寅父女被韩国检方指控受贿# 陆战铁骑的微博视频 
5148156723726077,关键时刻文在寅出山，罕见承认犯下错误，对尹锡悦送上致命一击上 #文在寅父女双双被检方调查# 寄薪的微博视频 
5148153716935288,韩国政坛无休止掣肘，尹锡悦的事没结果，文在寅又扯上事了，难道要把卢泰愚也搬出来吗？据韩国《京畿日报》3月25日报道，正在调查韩国前总统文在寅受贿指控的检方，以同样的罪名，对其女儿文多惠进行立案调查。#文在寅父女被韩国检方指控受贿##文在寅父女双双被检方调查#  举报者是一家社会团体，检举 ...全文
5148152617500713,#文在寅父女双双被检方调查# 尹锡悦方，开始反扑了？ 
5147766976416249,韩国山火的两派“主张”。亲尹锡悦派：山火这么多，是中国🇰🇵间谍用无人机放的火。反尹锡悦派：第一夫人金建希在搞火祭。  现在的韩国，事实已经不重要，全部是主张。 
5148091377782968,发布了头条文章：《韩国总理复职，宪法法院为何驳回弹劾案？尹锡悦距离罢免更近一步》  韩国总理复职，宪法法院为何驳回弹劾案？尹锡悦距离罢免更近一步 
5148073194423440,【#韩德洙弹劾诉求被驳回，法官意见各执一词#】网页链接 韩国国务总理韩德洙于24日恢复代行总统职权。距离去年12月27日被弹劾已经过去87天。当天上午10点，宪法法院宣判“驳回本案的审判诉求”后，韩德洙立即恢复了代行总统职权和国务总理职务。#韩德洙##弹劾驳回#尹锡悦#弹劾# 
5148069215340580,还聊到政治立场在性别群体里体现的相似性：我提到知乎上最近十分高昂的三战论调以及被不同性别霸占的不同社交媒体上占主导的政治倾向：知乎、贴吧、b站偏右，主要用户为男性（或者说发布内容的用户）；而小红书、微博偏左，主要用户为女性，聊起这俩平台上面对特朗普和哈里斯的评价简直是天差地别，男 ...全文
5148066886452649,【韩国经济心理指数因政治变数&quot;高台跳水&quot; 多家金融机构下调经济增长预期】在韩国总统尹锡悦弹劾审判前景尚不明朗的背景下，国内经济心理指标持续呈现波动态势。韩国银行（央行）于25日发布的报告显示，3月新闻情绪指数达91.73，环比（99.85）下降8.12个点。尽管该指数较去年12月（85.75）实施紧急戒严 ...全文
5147741451192935,#韩最大在野党称尊重宪法法院决定#【李在明：尊重宪法法院的决定，但不知道韩国国民能否接受】对韩国宪法法院今天（3月24日）驳回对韩德洙的弹劾案，韩德洙恢复国务总理职务并代行总统职权，韩国最大在野党共同民主党党首李在明表示，尊重宪法法院的决定，“但不知道韩国国民能否接受”。 共同民主党党 ...全文
5148064796904185,前《月刊朝鲜》社长赵甲济（保守）批评其所在政党，认为不该包庇尹锡悦。  “국민의힘은 윤석열을 딛고 가야 하는데 윤석열은  '나를 업고 가라'고 할 것.” “国民力量党理应踩着尹锡悦前进，现在却成了尹锡悦使唤党“背着我走。” 
5148062557932580,因为老头老太太们在街上吵吵嚷嚷搞得我10分钟的公交坐了快半小时 能不能把当时投了尹锡悦的ㅂㅅ崽子们抓起来枪毙啊 
5147982086537462,【娜姐读报，关注时事】 2025年03月25日 阴历二月二十六 星期二 ……………………………… 1. 央行宣布将开展4500亿元中期借贷便利（MLF）操作，并从本月起将MLF操作由单一价位中标调整为多重价位中标（即美式招标），政策属性完全退出。 2. 我国发现首个亿吨级页岩油田，坐标山东淄博。 3. 中国与泰国 ...全文
5148030189702720,尹锡悦弹劾案悬而未决，韩总理弹劾遭驳回引发政坛震荡#v评智库##韩国总统# 政治学博士-孙冠华的微博视频 
5148008778302557,专家：李在明入狱的可能性增大尹锡悦可能要“翻盘”，总理弹劾案被驳回，李在明这次真危险了 沧海利剑-的微博视频 
5148039074811224,没想通，尹锡悦是抱紧美国大腿才出来的，为啥会对中国示好。前几天中日也有高规格商务团，但日本官房长官又出来说日本首相没说尊重中国立场。南无三，多么吉列的豆蒸啊。
5148030269392785,尹锡悦这个b只要还在，封禁只会越来越猛。 更何况文在寅5年都没解封还在幻想啥呢？
5147740053440736,#韩国朝野之争愈演愈烈#【韩德洙弹劾案以5:1:2被驳回，#留给李在明的时间不多了#】随着韩国国务总理、前代总统韩德洙弹劾案被驳回，韩德洙时隔87天官复原职，“击鼓传花”式的总统权力瞬间折返，韩国代行总统第三次易位。宣判后，韩德洙立即前往首尔政府办公楼履职，他对韩媒说，将从紧急事务开始着手 ...全文
5147995889471413,#1067喇叭花快报# ▲韩国首尔中央地方法院24日宣布，将于4月14日对尹锡悦总统涉嫌发动内乱案进行第一次公审。首尔中央地方法院刑事合议庭24日进行了此案的第二次审理准备程序，作出上述决定。 
5147806705914457,韩德洙弹劾案被驳回……宪法法院：不任命法官行为虽违宪但未达重大违宪程度。 4人认为韩悳洙不任命法官的行为违宪“没有证据能够证明其目的是使宪法法院失去效力” 宪法法院于24日驳回了对国务总理韩德洙的弹劾案。根据宪法法院的决定，韩德洙立即恢复总理职务。 个人短评： 这场政治肥皂剧还在继续， ...全文
5147276112822854,韩国第一女杰 
5147661880525798,【#韩国宪法法院驳回韩德洙弹劾案##韩德洙恢复韩国代总统职权#】当地时间3月24日上午，韩国宪法法院对被停职国务总理韩德洙弹劾案进行宣判。韩国宪法法院驳回总理韩德洙弹劾案，韩德洙恢复总理及代总统职权。  去年12月27日，韩国国会以协助尹锡悦实施紧急戒严、拒绝任命宪法法官等为由，通过了对当时 ...全文
5147825094263550,尹锡悦与李在明他俩目前其实是共生的关系，无论那个人垮了，另外一个都别想好！ 尹锡悦能被释放且还有很大概率复职的原因就是李在明在外面威胁太大，他一旦上台必定进行大规模报复，所以那些害怕李在明的人只能捏着鼻子支持他。 同理李在明因为尹锡悦在位，能够获得同僚的支持，一旦尹锡悦没了，立马被 ...全文
5147823289927080,驳回弹劾！韩德洙复职，尹锡悦也能“无恙”吗？韩国迎来关键一周  #韩国迎来撼动政局关键一周##尹锡悦弹劾案##尹锡悦弹劾案预计本周宣判#   当地时间3月24日一早，韩国宪法法院对韩德洙弹劾案进行了宣判，驳回了国会对韩德洙的弹劾诉讼，韩德洙在停职87天后恢复国务总理及代总统职权。“官复原职”后， ...全文
5147821981041890,从弹劾到复职，韩德洙能否扭转韩国政坛的乾坤？   关于韩国国务总理韩德洙的弹劾案，韩国宪法法院以7比1的投票结果驳回了对他的弹劾案，并恢复了他的代总统职务。这一决定使得韩国政坛的二号人物重新获得了权力。韩国政治有可能迎来从大乱到大治的重大转机。  韩德洙在复职后表示感谢法院的明智决定， ...全文
5147818767681803,如果这是林芳正那尹锡悦是谁 
5147817636006085,新浪新闻@前主编 Global丨尹锡悦在宣布戒严前仅召集11名内阁成员进行非正式会议。#韩德洙能否成为韩国政坛关键先生#，#韩国被弹劾总理韩德洙复职#。
5147816813134098,韩国总理弹劾案没过，尹锡悦是否能逃出生天？李在明强烈反对 照理说事的微博视频 
5147814523045322,#韩德洙能否成为韩国政坛关键先生# 新浪新闻@前主编 Global丨舆论普遍认为这并不预示尹锡悦案的裁决结果。#韩国被弹劾总理韩德洙复职#
5147813491770646,#韩德洙能否成为韩国政坛关键先生#新浪新闻@前主编 Global丨尹锡悦目前面临叛乱罪起诉，若罪名成立最高可判死刑。#韩国被弹劾总理韩德洙复职#
5147810333722486,【前主编Global丨外媒：从弹劾到复职，#韩德洙能否成为韩国政坛关键先生#？】当地时间3月24日上午，韩国宪法法院对被停职国务总理韩德洙弹劾案进行了宣判。韩国宪法法院以7比1的投票结果，驳回了针对总理韩德洙的弹劾案，宣布恢复其代总统职务。#韩国被弹劾总理韩德洙复职#，但围绕总统尹锡悦的弹劾案 ...全文
5147795557191578,【尹锡悦涉嫌“内乱罪”首次公审将于4月14日举行】3月24日上午，韩国首尔中央地方法院举行了对总统尹锡悦涉嫌“内乱罪”的第二次庭审预备庭。法官宣布对尹锡悦涉嫌“内乱罪”的首次公审将于4月14日举行。（央视） 
5147779550938175,#恢复韩总理职务后韩德洙发声#40后总理韩德洙被恢复总理职务，可以说是执政党反击的重大胜利，也意味着这几天对尹锡悦弹劾案的审理，同样可能出现变故。他大概率会被恢复行使权力。反对党李在明的努力，是功亏一篑还是水到渠成，都有可能引发大规模街头行动。 
5147678741368022,#韩德洙恢复韩国代总统职权#宪法裁判所24日驳回了国会对国务总理韩德洙的弹劾诉讼。 韩德洙将立即恢复职务，履行代理总统职务。 国会认为，韩总理共谋或默许、协助尹锡悦总统宣布&quot;12·3&quot;紧急戒严，应予以罢免，但未被采纳。8人中有5人提出反对意见。 一切好像就像没发生过一样  #海外新鲜事# 
5147762325717199,【#韩国局势#︱尹锡悦被控内乱罪，法院排期4.14开审】韩国总统尹锡悦因戒严风波被控内乱罪，首尔中央地方法院今日宣布案件在4月14日正式开审。 法院早上就案件举行第二次预审，尹锡悦未出庭。法官批准控方申请，副总理兼财长崔相穆和外长赵兑烈将出庭作供。据韩联社报道，控方一共申请传召38名证人出庭 ...全文
5147752082180243,【2025年3月24日#韩联社要闻简报#】▲韩总理韩悳洙弹劾案被驳回▲尹锡悦内乱刑案庭审下月14日正式启动▲韩国森林火灾受伤人数和过火面积继续增加▲朝鲜谴责韩美联演声称强大攻击力即防卫力..网页链接 
5147748447552814,尹锡悦内乱罪又拖到下个月14日才开始开审，所以🇰🇷就算开免签旅游团有人敢去吗？还是近期别去🇰🇷，小心当被打呀。 
5147657484633437,#韩德洙已返回政府大楼办公#当地时间3月24日上午，韩国法院驳回韩德洙弹劾案，韩德洙恢复总理及代总统职权。随后，韩德洙返回位于首尔的政府大楼开始办公。#韩德洙恢复韩国代总统职权#   韩国在搞笑吗？韩德洙回来了，崔相穆又被弹劾了，感觉韩德洙回来是在进行试探，如果大家意见不大，尹锡悦过 ...全文
5147737235652903,韩国最脏的骂人话诞生了 .. 
5147735520184196,【韩国宪法法院驳回在野党对韩国国务总理韩德洙弹劾案，后者即刻官复原职恢复总统代理资格。】3月24日，综合韩联社等多家韩媒报道——韩国宪法法院当日上午驳回了去年12月27日在野6党联合在国会对国务总理韩德洙的弹劾案。韩德洙立即恢复国务总理职务并代行尹锡悦总统的职权。在野党占多数的国会以韩德 ...全文
5147726519208702,《韩德洙官复原职，不等于尹锡悦就能官复原职》3月17日，本人撰文《韩德洙弹劾案极有可能被驳回，尹锡悦弹劾案极有可能获通过》。网页链接 
5147722501328830,《尹锡悦稳了！总理无罪 这下尹锡悦真的是稳了，因为宪法法院驳回了对总理韩德洙弹劾，总理无罪，那么作为总统的尹锡悦自然然而也是无罪的，当然这是理论上的，结果得由宪法法院宣布。 但无论如何，对总理弹劾案的裁定结果是一个积极信号！之所以法院妥协，原因是韩国当下的情况很糟糕，内部经济持续非 ...全文
5147722191213255,尹锡悦.李在明案宣判在即 南韩政局进入动盪一週｜宪法法院驳回弹核案 南韩总理&quot;复职&quot;再成代理总统 灭蛙的微博视频 
5147719430308827,韩国法院于3月24日驳回了对总*️⃣理韩德洙的弹劾请求...  据韩联社报道，这一决定标志着对总*️⃣理的弹劾程序正式结束～  下一步走向已经很明确了，估计尹锡悦也没事了～  韩国政治好像过家家一样... 
5147714779613226,#微博新知# 马上就到三月底，尹锡悦案为何迟迟不宣判？韩国三星太子来到中国，背后意味是什么？中韩关系到底该何去何从呢？ 吴学兰的微博视频 
5147713561692584,【尹锡悦内乱罪首次公审下月开庭 崔相穆与赵兑烈或出庭作证】24日上午，韩国首尔中央地方法院举行总统尹锡悦内乱头目罪案件的第二次庭审预备庭，并宣布首次公审在下月14日举行。  与第一次庭审预备庭尹锡悦亲自出席不同，今天他并未出庭。根据刑事审判预备庭规定，被告没有必须出席的义务。     ...全文
5147713146454260,#韩政坛将迎前所未有震撼一周#【韩媒：尹锡悦、韩德洙、李在明案或在下周陆续宣判，韩国迎来“撼动政局”关键一周】据韩联社23日报道，被停职的韩国总统尹锡悦、国务总理韩德洙以及最大在野党共同民主党党首李在明的相关案件预计将于下周陆续宣判。报道称，撼动韩国政治格局的一周即将到来。  据报道， ...全文
5147712917606946,【旅行首尔：景福宫、青瓦台】  第一次来韩国还是要去景福宫打卡啦～ 虽然都是重建的，感受一下韩剧氛围啰！  独立院落干清宫是景福宫被毁后建造的， 其中坤宁阁是明成皇后被日本人刺杀的地方。  景福宫穿韩服入场免门票， 到处都是穿着韩服拍照的游客， 可惜我对韩服造型毫无兴趣。  韩国总统府青瓦台 ...全文
5147655644122771,弹劾几成儿戏！ 
5147647274913107,#韩德洙弹劾案被驳回#最新消息：韩国宪法法院今天（3月24日）上午驳回韩德洙弹劾案，#韩德洙恢复韩国总理及代总统职权#。 去年12月27日，韩国国会以“协助总统尹锡悦实施紧急戒严、拒绝任命宪法法官”等为由，通过了对当时代行总统职权的国务总理韩德洙的弹劾动议案，韩德洙随即被停职。随后，弹劾案移 ...全文
5147698715689173,【韩总理弹劾案被驳回，尹锡悦有希望了吗？】根据韩联社的报道，3月24日，韩国宪法法院驳回了有关总理韩德洙的弹劾案，使其立即恢复了总理，以及代总统的职务。具体来看，宪院的8名法官，有5人驳回了韩德洙的弹劾案，1人赞成，另有2人则提出了不受理的意见。  根据《韩国宪法》第113条，至少要有6名法 ...全文
5147661619692584,#韩德洙恢复韩国代总统职权# 有的国家是戏子当总统，有的国家无时无刻都在上演大戏，整不好尹锡悦也要回来了。 
5147697561995988,韩德洙代总统复职，尹锡悦与执政党胜利，李在明先生逼入死胡同！  所有的人都没有想到去年12月3日以前，韩国除了泡菜和塑胶硅胶有名，就不知道其他什么有名了？  但从这一天起，韩国的政治乱象开始享誉世界。  尹锡悦没有想到自己要栽大跟斗，最大的在野党共同民主党党首，李在明也没有想到居然有“敌 ...全文
5147084513084756,【#李在明称如果弹劾尹锡悦失败国家会灭亡#】3月22日，韩国最大在野党共同民主党党首李在明在到访全罗南道潭阳郡时称，若尹锡悦总统弹劾被驳回而复职，国家将陷入无法无天并走向灭亡。他表示这意味着总统可肆意侵犯国会、随意宣布戒严等，会使社会失序。此前，李在明身穿防弹背心现身相关活动，还提及 ...全文
5147647507172631,【#韩国宪法法院驳回总理韩德洙弹劾案# 】#韩国总理韩德洙弹劾案被驳回# 据韩联社3月24日报道，韩国宪法法院驳回了针对总理韩德洙的弹劾案。他将立即恢复总理职务，并重新代行总统职务。#韩德洙恢复韩国代总统职权#  报道称，宪法法院今天上午举行了对针对韩德洙的弹劾审判，并驳回了国会的弹劾议案。 ...全文
5147664230127319,🔻6 #韩德洙恢复韩国代总统职权# 
5147689772386484,最后48小时，尹锡悦将逃一劫？2万警员严阵以待，在野党备好后手#热搜知识局##微博新知# 媒体人解飞的微博视频 
5147688863009186,回顾2022年尹锡悦与李在明的辩论。#韩国局势# 戎耀青春的微博视频 
5147688410023296,#尹锡悦涉内乱罪4月14日首次公审# #韩德洙恢复办公# #热点观点# 根据最新消息，韩国首尔中央地方法院于2025年3月24日举行了对总统尹锡悦涉嫌“内乱罪”的第二次庭审预备庭，并宣布首次公审将于4月14日正式举行。此次指控源于尹锡悦被指在2024年12月3日与前国防部长官金龙显等人合谋宣布紧急戒严，试图 ...全文
5147684977771980,就在刚刚，韩国宪法法院以7票对1票的结果，裁定驳回总理韩德洙弹劾案，这表明他是无罪的，立即恢复总理以及代总统之权。 Mr奚敏的微博视频 
5147644209662403,尹锡悦内乱罪法院现场待机中 今天的阵仗超级大，进门的时候被公务员包裹在里面 法院工作人员看到我是外国人也愣了一下🙉  #海外新鲜事# 
5147680313447624,#韩反对派领导人李在明穿防弹背心出街#【尹锡悦弹劾案宣判在即 反对派领导人李在明穿防弹背心“出街”】据韩媒报道，韩国最大在野党共同民主党党首李在明3月21日身穿防弹背心，前往庆尚南道知事金庆洙绝食抗议现场，后者绝食13天，要求弹劾总统尹锡悦。此前，共同民主党声称，他们收到了多份有关疑似暗 ...全文
5147663104214739,#韩德洙恢复总理职务后发声#【韩国宪法法院驳回总理弹劾案后，韩德洙首次发声】当地时间3月24日上午，韩国宪法法院驳回韩国国务总理韩德洙弹劾案，韩德洙恢复总理及代总统职权。据韩联社最新消息，韩德洙当天表示，感谢宪法法院的裁决，并将从紧急事务着手处理政务。#韩德洙恢复总理职务后首次发声#   ...全文
5147674074158748,尹锡悦弹劾即将宣判，首尔的支持者反对者互不相让，举美国旗的是坚定支持尹锡悦的群众。他们与尹锡悦一样都热爱美国！ 紫金山上听风吟的微博视频 
5147673377112873,#韩德洙恢复韩国代总统职权# 韩国反对党遭打脸：代总统弹劾案被法院驳回，尹锡悦有希望了？ 木春山的微博视频 
5147285353137413,#韩国多地进入灾难状态#  这下不用帮老美了，可以先救自己了 
5147669794390306,【#尹锡悦弹劾案何时会宣判#】自2024年12月3日尹锡悦发布紧急戒严令以来，韩国社会持续动荡。从去年12月韩国国会通过尹锡悦弹劾动议案，到今年2月25日宪法法院的最后一场辩论，至今弹劾案仍未宣判。漫长的审理过程中，焦虑情绪在韩国社会蔓延。  “总统弹劾案这周会宣判吗？”这句话成了记者最近与韩国 ...全文
5147662416873292,#韩国宪法法院驳回总理韩德洙弹劾案#  当地时间3月24日上午，韩国宪法法院对被停职国务总理韩德洙弹劾案进行宣判。韩国宪法法院驳回总理韩德洙弹劾案，韩德洙恢复总理及代总统职权。  去年12月27日，韩国国会以协助尹锡悦实施紧急戒严、拒绝任命宪法法官等为由，通过了对当时代行总统职权不过两周的韩 ...全文
5147309826379335,🔻庆尚南道山清郡不是尹锡悦老家，他爹是忠清南道论山市的。 #韩国多地进入灾难状态# 
5147661166448883,【弹劾时气势汹汹，结果被驳回，这脸打得，国会的“证据”是不是还没小学生辩论论据来得靠谱？#韩德洙恢复韩国代总统职权#】#深蓝看社会# 当地时间3月24日，韩国宪法法院对被停职国务总理韩德洙弹劾案进行宣判。韩国宪法法院驳回总理韩德洙弹劾案，韩德洙恢复总理及代总统职权。   去年12月27日，韩国 ...全文
5147659695819488,3月20日，韩国宪法法院进入最后冲刺阶段，预计将在本周内对总统尹锡悦弹劾案作出终审裁决。在这一关键时刻，韩媒爆料金建希在尹锡悦被捕后，曾斥责警卫处“带枪有什么用”，并扬言“从心里来说，我真想开枪打死李在明，然后自己了结”。#韩德洙恢复韩国代总统职权#  尹锡悦弹劾结局将至！意识到不对的金建希，要和李在明同归于尽？ 
5147658093592915,#韩德洙恢复韩国代总统职权#都看得出来，尹锡悦出来复职，让反对派群众先群体免疫。 终归还是特朗普主义的得势，特朗普毕竟是个政治家，他在表达支持尹锡悦的言论上无可挑剔 ，假如他上个月表达的是反面意思，尹锡悦就是从看守所搬进监狱或者死囚的命运。 
5147654875252501,【#韩德洙恢复韩国代总统职权#】韩国国务总理韩德洙1949年出生于韩国全罗北道全州市。韩德洙1970年入职公务员，2007年4月至2008年2月出任卢武铉政府的最后一任总理，2009年至2012年任韩国驻美大使，2012年至2015年任韩国贸易协会会长等职务，2022年5月出任尹锡悦政府国务总理。
5147654422003881,#韩德洙恢复韩国代总统职权#电影都不敢这么演，这一天天的戏是真多，如果有一天，尹锡悦被恢复原职，都不会感到惊讶 
5147653652093197,韩国天天给大家整节目 #韩德洙恢复韩国代总统职权# 
5147653566630334,#韩德洙恢复办公#更新：代行总统职权的韩国国务总理韩德洙在韩国宪法法院今天（3月24日）上午驳回对他的弹劾案后，返回位于首尔的政府大楼开始办公。#韩德洙弹劾案被驳回##韩德洙恢复韩国总理及代总统职权#  韩国宪法法院刚刚对韩德洙弹劾案进行了宣判，驳回了国会对韩德洙的弹劾诉讼。韩德洙在停职87 ...全文
5147652673768263,【宪法法院驳回对国务总理韩德洙的弹劾诉讼】24日，韩国宪法法院就国务总理韩德洙弹劾案作出最终裁决，驳回国会提出的弹劾动议，韩德洙正式恢复其总理职务及代总统职权。这一裁决标志着持续数月的政治风波暂告一段落。  此次弹劾案源于去年12月27日，韩国国会以韩德洙涉嫌协助总统尹锡悦实施 ...全文
5147651315073062,【弹劾案驳回！韩德洙恢复韩国总理及代总统职权】#韩德洙恢复韩国代总统职权#  当地时间3月24日上午，韩国宪法法院对被停职国务总理韩德洙弹劾案进行宣判。韩国宪法法院驳回总理韩德洙弹劾案，韩德洙恢复总理及代总统职权。网页链接  有观点认为，韩德洙弹劾案宣判结果或可作为尹锡悦弹劾 ...全文
5147650181565296,韩德洙回来了！崔相穆得挪地方了吧。 好吧，快罢免尹锡悦，让韩德洙做代总统吧，虽然我也讨厌他。 
5147648690230834,#韩德洙恢复韩国总理及代总统职权#  这下崔相穆又下台了，走马灯一样的，一百天时间，轮流行使总统职权的已高达4人次：尹﹣韩﹣崔﹣韩，下个是谁？我认为不会是尹锡悦。 
5147648681315426,#韩德洙弹劾案被驳回#对于这一情况，有一种观点指出，这或许是尹锡悦官复原职的先兆。毕竟只要他能熬过终审判决，就能够重新执掌总统职权。然而，从韩国最新的民意调查结果来看，形势却不容乐观。数据显示，超过60%的民众明确要求罢免尹锡悦，与此同时，也有51%的受访者对提前举行大选表示支持。 
5147314051352283,#韩国多地进入灾难状态#原来是山火…… 我还以为金秀贤起兵勤王尹锡悦了呢…… 
5147418359501229,韩国下周太热闹了，尹锡悦、韩德洙、李在明，下周要陆续宣判，看看几家欢喜几家愁？ 
5147624220394851,韩媒爆料金建希在尹锡悦被捕后，斥责警卫处“带枪有什么用？”  #韩国迎来撼动政局关键一周##韩国发生至少30起山火# 椒哥微记录的微博视频 
5147618822325480,#韩国迎来撼动政局关键一周##韩政坛迎来前所未有震撼一周# #热点盘点# 韩国总统宝座有魔咒，谁上谁倒霉，就连代总统也没逃过，下周尹锡悦、李在明、韩德洙三个总统（总统，代总统，预选总统）将迎来弹劾  据韩联社3月23日报道，因被停职的韩国总统尹锡悦、国务总理韩德洙以及最大在野党共同民主党党首 ...全文
5147616217400559,#韩国迎来撼动政局关键一周# 韩国法院于当地时间3月24日上午10时对韩德洙弹劾案进行宣判。   韩国法院于3月26日对李在明违反选举法案作出二审判决。李在明一审因虚假事实违反《公职选举法》被判有期徒刑1年，缓期两年执行。  尹锡悦弹劾案判决结果可能最早在下周出炉。 深圳 
5147512547052008,尹锡悦去哪儿都忘不了吃吃吃，警卫员也喜欢草芥酱，悄悄地拿走一块。 戎耀青春的微博视频 
5147509216774461,山火未灭，韩国政坛的天可能要变。  尹锡悦、韩德洙、李在明案或在下周陆续宣判，韩国将迎来撼动政局的关键一周。  #韩国迎来撼动政局关键一周##韩国千年古刹被烧毁##热点现场# 刘成春的微博视频 
5146645307852814,前黑涩会美眉成员瑶瑶闯祸了！  最近，瑶瑶去韩国首尔旅游，她跑到民众弹劾总统尹锡悦的抗议活动现场，拿到了一堆吃的，还说“这里跟园游会没两样，不止是抗议标语，还发坐垫，还有一堆餐车，全部免费，让我蹭吃蹭喝了！”  这条ins图文被韩国人转载到韩国论坛，被骂惨了。台湾网友也在骂她，说太丢脸 ...全文
5147454111748222,下周起，韩国将迎来3场审判，79岁老人自焚身亡，尹锡悦回应4个字！  下周起，韩国政坛将迎来三场备受瞩目的审判，其中包括韩国总统尹锡悦弹劾案的最终裁决。这次审判不仅决定了尹锡悦的政治前途，也将影响韩国政局的未来走向。在这个关键时刻，一名79岁老人在首尔自焚身亡，引发韩国社会广泛关注。对此 ...全文
5147495303480431,分享视频 北大王勇教授的微博视频 
5147343356169692,（3月22日晚上）韩国政坛大变化，牢中尹锡悦翻身回来萝⋯邱毅博士分析 灭蛙的微博视频 
5147329729659708,外公：我从来不出去嘎三胡，跟那些人讲什么尹锡悦、马斯克他们又听不懂，完全没有共同语言。 我：那你是关心国际大事的人肯定不一样。 外公：不，我就是吃饱饭没事做。 
5147281943429840,有计划性烧起来了？计划性这个词用得好，哈哈哈，都烧成灾难了，全国都是火灾，你们说是不是尹锡悦为了立功，故意烧的这把火#韩国多地进入灾难状态# 游历丁丁的微博视频 
5147324797159748,#国际热点你评我也评#【#尹锡悦弹劾案已近百日# 什么时候能有一个结果？】 CCTV4的微博视频 
5147308538728619,中日韩关系迅速升温的时代背景  3月22日，中日韩第11次中日韩外长会在日本东京举行。期间，中国外长王毅分别会见日本首相、外长以及韩国外长等举行双边会晤。会晤达成系列共识。包括，巩固合作势头，拓展人文交流、可持续发展与气候变化、经济合作与贸易、公共卫生和老龄化、社会科技与数字化转型、救 ...全文
5147305830255362,韩国总统尹锡悦弹劾案通过 帅化民：一个炸弹掉进了粪坑#韩国局势# 空天大元帅的微博视频 
5147304743927926,【报告：韩国收入再分配功能垫底经合组织】据韩联社23日援引经济合作与发展组织（简称“经合组织”，OECD）最新统计数据，韩国通过税收和福利制度实现的收入再分配功能在成员国中处于最低水平。2022年，韩国的税前和税后基尼系数改善率仅为18.2%，在31个公布相关数据的OECD成员国中排名第28位， ...全文
5147297752547551,#韩国多地进入灾难状态# 不是我说哈 尹锡悦一回来韩国就开始多灾多难 这个人他克国啊懂不 
5147102233755745,昨天我这儿来了个“阴谋论”的，我已经把他举报拉黑了，但是他转发了我那篇微博，导致后面别人跟他吵架，我还是会被提醒  这个人是怎么说我的呢，说我学了点8️⃣字皮毛就跑出来乱说，理由是尹锡悦在韩国从来没被弹劾成功，是中国的媒体造谣  我寻思着这跟我那条微博有什么关系，你拉踩我 ...全文
5147098926028172,分享视频 北大王勇教授的微博视频 
5147095254438784,【韩国政局持续动荡，对中日韩合作会产生何种影响？】中共中央政治局委员、外交部长王毅22日出席了在日本东京举行的第11次中日韩外长会。据悉，此次中日韩外长会，将为三方力争在年内举行领导人会议营造氛围。另有消息指，当前韩国政局持续动荡，对中日韩合作或将产生一定影响。  中国社会科学院亚太与 ...全文
5146757274796312,瑶瑶黄乔歆这几天被骂翻了不光韩国骂她，台湾省也把她骂翻了。不过，瑶瑶超爱，表示下次还去韩国。  她成天往韩国跑，这次又去，遇到韩国人抗议尹锡悦，瑶瑶没有避开这些人群，反而很兴奋，因为可以拿免费食物。  她就蹭吃蹭喝拿食物，拿就拿了，结果她还发到ins上秀战利品，还说像园游会。被韩 ...全文
5147036363786368,韩国又弹劾代总统，政局再剧变，却揭示尹锡悦弹劾为何陷入僵局 真实星球的微博视频 
5146678135619691,金建希不是无辜者，是否指使干掉李在明不重要，关键是尹锡悦失势#烽火问鼎计划##韩国国会通过金建希特检法# 宋忠平的微博视频 
5146908252440583,#韩在野党发起代总统弹劾案#【韩在野党发起代总统崔相穆弹劾案】韩联社21日报道称，韩国最大在野党共同民主党和其他4个在野党当天向国会提请弹劾代行总统职权的经济副总理兼企划财政部长官崔相穆。韩国KBS电视台称，在宪法法院对总统尹锡悦弹劾案、国务总理韩德洙弹劾案等案件进行审理，并将于3月24日 ...全文
5146972831879470,最近，菲律宾前总统杜特尔特被现总统马科斯送到了海牙国际法院接受审判，韩国现任总统尹锡悦还在等待法院判决，美国前总统拜登被现总统特朗普时刻拎出来一顿臭骂，而特朗普也差点被拜登送进监狱。  民主政治相互攻击，相互用阴谋诡计搞臭对方，政策翻烙饼，已经是普遍现象。民众情绪也跟着极化，各抗各 ...全文
5146426486294947,【##韩第一夫人金建希将被查#】#金建希将被查# 据央视新闻消息，当地时间20日，韩国国会举行全体会议，以179票赞成、85票反对的结果，通过了关于第一夫人的“金建希常设特检案”。  另据韩联社报道，常设特检案的调查对象包括金建希涉嫌操纵德意志汽车股价、收受名牌皮包等案件。  根据韩国法律，常设 ...全文
